fips,state,county_name,spend,quality_bedweighted,z_spend,z_quality,beds_sum,discharges_sum
20131,KS,Nemaha,13429.7,,0.9384367779428364,,0.0,0.0
20171,KS,Scott,16540.45,,2.578423876235999,,0.0,0.0
27119,MN,Polk,12057.99,,0.21527139898287004,,0.0,0.0
27135,MN,Roseau,11094.68,,-0.29258553958718075,,0.0,0.0
13193,GA,Macon,10240.5,,-0.7429091527415821,,,
22029,LA,Concordia,15038.95,,1.7868332218641647,,0.0,0.0
51095,VA,James City,11024.02,,-0.32983748473397645,,,
37143,NC,Perquimans,11101.15,,-0.2891745562146964,,,
29067,MO,Douglas,11035.47,,-0.3238010458444948,,,
48115,TX,Dawson,14962.23,,1.7463864453051183,,0.0,0.0
08001,CO,Adams,11371.69,,-0.14654589445395266,,0.0,0.0
40011,OK,Blaine,15892.0,,2.2365610991281626,,0.0,0.0
48033,TX,Borden,13984.29,,1.230816572154009,,,
40015,OK,Caddo,17631.68,,3.1537202263992867,,0.0,0.0
48305,TX,Lynn,15569.25,,2.0664073304311863,,0.0,0.0
29065,MO,Dent,10984.76,,-0.3505353529262098,,0.0,0.0
48327,TX,Menard,11266.64,,-0.201928244265316,,,
08005,CO,Arapahoe,11970.85,,0.16933119943444436,,0.0,0.0
08047,CO,Gilpin,8698.7,,-1.5557459632047812,,,
08073,CO,Lincoln,12331.54,,0.3594869324516787,,0.0,0.0
48441,TX,Taylor,13940.22,,1.2075828724282895,,0.0,5610.0
48169,TX,Garza,14207.8,,1.3486510224761186,,,
48417,TX,Shackelford,14545.28,,1.5265704457444553,,,
48433,TX,Stonewall,15419.43,,1.987422240961997,,0.0,0.0
48135,TX,Ector,12843.43,,0.6293552908042579,,0.0,1854.0
48235,TX,Irion,13563.65,,1.0090552049512322,,,
48027,TX,Bell,10855.79,,-0.41852832441760834,,0.0,6323.0
53043,WA,Lincoln,9845.23,,-0.9512954584049557,,0.0,0.0
13313,GA,Whitfield,11507.9,,-0.07473599566475063,,0.0,1621.0
28069,MS,Kemper,16775.73,,2.702463469416555,,0.0,0.0
50023,VT,Washington,8976.36,,-1.409363638134596,,0.0,1243.0
48405,TX,San Augustine,14256.42,,1.3742834817605403,,,
72015,PR,Arroyo,,,,,,
26025,MI,Calhoun,10792.16,,-0.4520740542462335,,0.0,1342.0
29139,MO,Montgomery,10044.29,,-0.8463510457114768,,,
15005,HI,Kalawao,,,,,,
15009,HI,Maui,7870.07,,-1.9925996188372381,,0.0,662.0
27021,MN,Cass,10528.63,,-0.5910070446868662,,0.0,0.0
38089,ND,Stark,8899.28,,-1.4500002066587256,,0.0,0.0
20009,KS,Barton,13884.3,,1.178101853851884,,0.0,155.0
20145,KS,Pawnee,15290.05,,1.9192131175103628,,0.0,0.0
20159,KS,Rice,13584.57,,1.0200842269222339,,0.0,0.0
41021,OR,Gilliam,8072.64,,-1.885804734484189,,,
26051,MI,Gladwin,10329.56,,-0.6959567293793743,,0.0,0.0
02185,AK,North Slope,19064.37,,3.909034255444896,,,
18017,IN,Cass,11838.14,,0.09936650030578176,,0.0,117.0
17187,IL,Warren,9958.15,,-0.8917640453568919,,0.0,0.0
13021,GA,Bibb,12885.1,,0.6513237107627491,,0.0,5013.0
26119,MI,Montmorency,9677.38,,-1.0397859621254435,,,
26129,MI,Ogemaw,11051.27,,-0.3154712873769118,,0.0,240.0
20051,KS,Ellis,11549.71,,-0.05269376771983822,,0.0,1403.0
17079,IL,Jasper,11799.42,,0.0789533200611751,,,
72153,PR,Yauco,,,,,0.0,0.0
72121,PR,Sabana Grande,,,,,,
05099,AR,Nevada,12376.97,,0.3834376240454923,,,
20047,KS,Edwards,14395.38,,1.447543180283024,,0.0,0.0
26155,MI,Shiawassee,11125.23,,-0.27647958255017846,,0.0,424.0
28111,MS,Perry,15632.77,,2.09989506827048,,,
29229,MO,Wright,9295.68,,-1.2410181651049497,,,
39127,OH,Perry,11485.31,,-0.0866454414737815,,,
20067,KS,Grant,11491.5,,-0.08338207407413978,,0.0,0.0
47169,TN,Trousdale,13461.45,,0.9551753748634529,,0.0,0.0
48133,TX,Eastland,13443.01,,0.9454538086519199,,0.0,36.0
47121,TN,Meigs,11256.8,,-0.20711589131094968,,,
21201,KY,Robertson,11366.81,,-0.14911862998064954,,,
13143,GA,Haralson,13221.72,,0.8287897421144946,,0.0,0.0
20025,KS,Clark,16606.37,,2.6131768938425193,,0.0,0.0
23009,ME,Hancock,10532.15,,-0.5891513010282653,,0.0,192.0
30081,MT,Ravalli,8612.06,,-1.6014225628017023,,0.0,0.0
31109,NE,Lancaster,11496.32,,-0.08084097054162429,,0.0,10158.0
48117,TX,Deaf Smith,13098.05,,0.7635909301090569,,0.0,0.0
55071,WI,Manitowoc,9718.76,,-1.0179704301388253,,0.0,306.0
17037,IL,DeKalb,12102.54,,0.23875815466203493,,,
28129,MS,Smith,14827.66,,1.675441154356855,,,
35037,NM,Quay,10050.24,,-0.8432142062885587,,0.0,0.0
19073,IA,Greene,12934.01,,0.6771090580190436,,0.0,0.0
31061,NE,Franklin,12751.35,,0.5808107237349549,,0.0,0.0
54033,WV,Harrison,11903.1,,0.1336134060054122,,0.0,2690.0
54097,WV,Upshur,11432.19,,-0.11465030032175422,,0.0,0.0
29049,MO,Clinton,12384.78,,0.3875550552880132,,0.0,266.0
72027,PR,Camuy,,,,,,
72039,PR,Ciales,,,,,,
72049,PR,Culebra,,,,,,
05111,AR,Poinsett,12857.77,,0.6369153374134435,,,
12035,FL,Flagler,12790.24,,0.6013135279630736,,0.0,2493.0
13083,GA,Dade,11101.37,,-0.28905857223603326,,,
13095,GA,Dougherty,11999.68,,0.18453037263826713,,0.0,1902.0
13287,GA,Turner,11180.19,,-0.24750467588066347,,,
28023,MS,Clarke,16731.31,,2.6790452497247825,,0.0,0.0
46045,SD,Edmunds,10839.53,,-0.42710059484057616,,0.0,0.0
28085,MS,Lincoln,13998.99,,1.238566410728278,,0.0,386.0
72081,PR,Lares,,,,,0.0,0.0
27111,MN,Otter Tail,10718.08,,-0.49112902306132866,,0.0,178.0
08095,CO,Phillips,15230.94,,1.888050331243351,,0.0,0.0
26105,MI,Mason,10803.74,,-0.4459690793693598,,0.0,215.0
42073,PA,Lawrence,10585.82,,-0.5608564822336357,,0.0,496.0
54047,WV,McDowell,10846.73,,-0.42330475553889363,,,
02180,AK,Nome,12995.92,,0.7097480040144882,,0.0,0.0
05129,AR,Searcy,9993.37,,-0.8731960647728247,,,
18085,IN,Kosciusko,10655.79,,-0.5239683050199173,,0.0,331.0
19091,IA,Humboldt,10978.69,,-0.3537354563374897,,0.0,0.0
20083,KS,Hodgeman,16642.55,,2.632250986333477,,0.0,0.0
29035,MO,Carter,11274.69,,-0.1976842850460725,,,
29075,MO,Gentry,12262.04,,0.3228465391923763,,0.0,0.0
38003,ND,Barnes,10056.73,,-0.8397926789180139,,0.0,0.0
19017,IA,Bremer,10610.33,,-0.5479348126108227,,0.0,0.0
48397,TX,Rockwall,13164.04,,0.7983808517087896,,0.0,529.0
55139,WI,Winnebago,10762.15,,-0.46789532333561007,,0.0,807.0
72099,PR,Moca,,,,,0.0,0.0
13233,GA,Polk,12919.98,,0.6697124433797913,,0.0,0.0
19143,IA,Osceola,10311.59,,-0.7054305116364914,,0.0,0.0
29209,MO,Stone,10310.87,,-0.7058100955666593,,,
31081,NE,Hamilton,11919.95,,0.14249672437115693,,0.0,0.0
54061,WV,Monongalia,12501.43,,0.4490529239743097,,0.0,8103.0
13085,GA,Dawson,11853.28,,0.1073483068373772,,,
19011,IA,Benton,9819.28,,-0.9649762958881046,,0.0,0.0
20151,KS,Pratt,12198.82,,0.28951696132398586,,0.0,356.0
30069,MT,Petroleum,12496.24,,0.4463167564776795,,,
31101,NE,Keith,10301.11,,-0.7109555666200521,,0.0,0.0
20069,KS,Gray,8894.4,,-1.4525729421854225,,,
46073,SD,Jerauld,11697.11,,0.02501549798406423,,0.0,0.0
48021,TX,Bastrop,12654.19,,0.5295879811583534,,0.0,0.0
48031,TX,Blanco,11026.09,,-0.32874618093474267,,,
48275,TX,Knox,14004.72,,1.2415872661725342,,0.0,0.0
13111,GA,Fannin,10303.59,,-0.7096481108605837,,,
31067,NE,Gage,11310.83,,-0.1786312805512356,,0.0,0.0
29073,MO,Gasconade,10000.13,,-0.8696321934284675,,0.0,0.0
42057,PA,Fulton,10847.23,,-0.42304115558738786,,0.0,0.0
04007,AZ,Gila,11771.02,,0.06398084281564742,,0.0,0.0
20179,KS,Sheridan,17848.4,,3.2679749893799492,,0.0,0.0
48125,TX,Dickens,16258.65,,2.429858943567345,,,
01111,AL,Randolph,12513.95,,0.45565346676001445,,0.0,0.0
19115,IA,Louisa,9657.18,,-1.0504354001662761,,,
27047,MN,Freeborn,11266.74,,-0.20187552427501465,,0.0,561.0
33001,NH,Belknap,9807.15,,-0.9713712307116352,,0.0,789.0
31007,NE,Banner,12973.9,,0.6981390621501739,,,
13277,GA,Tift,12646.92,,0.5257552378634592,,0.0,1165.0
17025,IL,Clay,12025.47,,0.19812685813693437,,0.0,0.0
18107,IN,Montgomery,10644.52,,-0.5299098479268576,,0.0,202.0
26075,MI,Jackson,10834.91,,-0.42953625839248993,,0.0,3093.0
27085,MN,McLeod,12232.53,,0.3072888700545055,,,
31115,NE,Loup,9962.39,,-0.8895287177681231,,,
40153,OK,Woodward,13215.76,,0.8256476306925463,,0.0,177.0
18157,IN,Tippecanoe,11450.43,,-0.10503417409082376,,0.0,3817.0
17159,IL,Richland,12946.69,,0.6837939527892302,,0.0,0.0
46069,SD,Hyde,10964.42,,-0.3612585989534647,,,
19033,IA,Cerro Gordo,10638.91,,-0.5328674393827527,,0.0,2702.0
20169,KS,Saline,11699.51,,0.026280777751291746,,0.0,1815.0
17073,IL,Henry,10688.3,,-0.5068290361730128,,0.0,0.0
48069,TX,Castro,16982.14,,2.8112828013971676,,0.0,0.0
19147,IA,Palo Alto,11194.32,,-0.24005534125111078,,0.0,0.0
27079,MN,Le Sueur,11196.24,,-0.23904311743732856,,0.0,0.0
27091,MN,Martin,10551.0,,-0.5792135828564975,,0.0,199.0
29007,MO,Audrain,11029.28,,-0.3270644132441356,,,
30059,MT,Meagher,14263.33,,1.37792643309035,,0.0,0.0
56031,WY,Platte,10990.23,,-0.347651569456737,,0.0,0.0
23029,ME,Washington,8623.49,,-1.59539666791028,,0.0,0.0
55047,WI,Green Lake,9820.05,,-0.9645703519627865,,0.0,0.0
05023,AR,Cleburne,11641.22,,-0.004449704595251651,,0.0,0.0
31165,NE,Sioux,10132.49,,-0.7998520142658592,,,
37033,NC,Caswell,10984.58,,-0.35063024890875205,,,
27129,MN,Renville,12490.83,,0.4434646050023871,,0.0,0.0
30001,MT,Beaverhead,9843.21,,-0.9523604022090392,,0.0,0.0
30107,MT,Wheatland,9608.85,,-1.075914971478824,,0.0,0.0
28013,MS,Calhoun,13223.11,,0.8295225499796813,,0.0,0.0
39117,OH,Morrow,11390.19,,-0.1367926962482391,,0.0,0.0
22003,LA,Allen,14607.78,,1.559520439682677,,0.0,44.0
48173,TX,Glasscock,12229.16,,0.3055122063813562,,,
48363,TX,Palo Pinto,13796.47,,1.13179788637038,,0.0,58.0
48243,TX,Jeff Davis,9667.55,,-1.044968337172047,,,
20081,KS,Haskell,14419.78,,1.4604068579165066,,0.0,0.0
06037,CA,Los Angeles,15515.3,,2.037964895663713,,0.0,0.0
20037,KS,Crawford,14037.05,,1.2586316390368972,,0.0,324.0
30017,MT,Custer,10748.29,,-0.47520231399134943,,0.0,0.0
29039,MO,Cedar,11987.46,,0.17808798982346546,,0.0,0.0
31129,NE,Nuckolls,12508.44,,0.45274859529442074,,0.0,0.0
02220,AK,Sitka,14079.19,,1.2808478429498045,,0.0,0.0
13035,GA,Butts,12083.78,,0.22886788448153825,,0.0,0.0
18101,IN,Martin,11142.91,,-0.2671586882649342,,,
19137,IA,Montgomery,12047.23,,0.2095987280264657,,0.0,0.0
28119,MS,Quitman,13186.9,,0.8104326414916329,,0.0,0.0
36037,NY,Genesee,11181.01,,-0.24707237196019416,,0.0,468.0
45081,SC,Saluda,11190.91,,-0.24185309292038004,,,
48149,TX,Fayette,12986.13,,0.7045867169640048,,,
49037,UT,San Juan,10761.34,,-0.4683223552570491,,0.0,0.0
55055,WI,Jefferson,9488.61,,-1.1393054878169322,,0.0,151.0
48081,TX,Coke,14602.56,,1.556768456188956,,,
20033,KS,Comanche,14040.28,,1.2603344947236252,,0.0,0.0
47069,TN,Hardeman,11629.7,,-0.010523047477943918,,0.0,0.0
51595,VA,Emporia,15015.93,,1.7746970800968387,,0.0,43.0
55078,WI,Menominee,12162.92,,0.27059048480587156,,,
72067,PR,Hormigueros,,,,,,
48421,TX,Sherman,10741.67,,-0.47869237734928627,,,
13119,GA,Franklin,11244.24,,-0.2137375220927744,,0.0,162.0
26153,MI,Schoolcraft,9784.88,,-0.9831119725517026,,0.0,0.0
29059,MO,Dallas,12827.52,,0.6209675403473444,,,
01013,AL,Butler,12283.78,,0.3343078650838472,,0.0,0.0
08039,CO,Elbert,10919.28,,-0.3850564025754055,,,
17053,IL,Ford,11044.05,,-0.3192776706766558,,0.0,0.0
20027,KS,Clay,12698.53,,0.5529640248578853,,0.0,0.0
27005,MN,Becker,11090.99,,-0.29453090722929365,,0.0,214.0
39137,OH,Putnam,11412.46,,-0.1250519544081727,,,
40099,OK,Murray,14644.04,,1.5786367081658756,,0.0,0.0
47075,TN,Haywood,12805.2,,0.6092004385121268,,0.0,56.0
26113,MI,Missaukee,9293.61,,-1.2421094689041834,,,
38027,ND,Eddy,11066.69,,-0.3073418648724738,,,
04011,AZ,Greenlee,8378.26,,-1.724681900125801,,,
18047,IN,Franklin,11357.08,,-0.15424828503695165,,0.0,0.0
26031,MI,Cheboygan,9418.11,,-1.176473080979246,,,
29041,MO,Chariton,10835.29,,-0.42933592242934504,,,
31039,NE,Cuming,12704.46,,0.556090320282743,,0.0,0.0
31001,NE,Adams,10946.73,,-0.3705847652377392,,0.0,352.0
02195,AK,Petersburg,11123.1,,-0.2776025183435926,,0.0,0.0
19093,IA,Ida,13175.85,,0.8046070825633557,,0.0,0.0
21081,KY,Grant,13327.29,,0.8844462358754243,,0.0,0.0
27041,MN,Douglas,10736.44,,-0.4814496328420364,,0.0,345.0
28099,MS,Neshoba,14932.44,,1.730681160194405,,0.0,96.0
31005,NE,Arthur,6330.61,,-2.8042027815273904,,,
47117,TN,Marshall,11534.38,,-0.06077574223300516,,0.0,0.0
51720,VA,Norton,8495.93,,-1.6626462875384325,,,
56043,WY,Washakie,11039.24,,-0.32181350221014104,,0.0,0.0
32027,NV,Pershing,12788.01,,0.6001378721793581,,0.0,0.0
37061,NC,Duplin,12241.28,,0.3119018692058565,,0.0,398.0
27057,MN,Hubbard,10726.35,,-0.486769079863423,,0.0,0.0
22093,LA,St. James,14734.52,,1.62633775539036,,0.0,0.0
32009,NV,Esmeralda,8670.95,,-1.5703757605133517,,,
26135,MI,Oscoda,10121.93,,-0.8054192452416609,,,
20163,KS,Rooks,12349.79,,0.36910833068163934,,0.0,0.0
26157,MI,Tuscola,12850.13,,0.6328875301544347,,0.0,0.0
72037,PR,Ceiba,,,,,,
72054,PR,Florida,,,,,,
08003,CO,Alamosa,9292.84,,-1.2425154128295024,,0.0,0.0
28037,MS,Franklin,15525.99,,2.0436006626269068,,0.0,0.0
72093,PR,Maricao,,,,,,
55137,WI,Waushara,9034.85,,-1.3785277158074507,,0.0,0.0
38077,ND,Richland,9136.37,,-1.3250063816537185,,,
02060,AK,Bristol Bay,10405.53,,-0.6559053527475865,,,
20041,KS,Dickinson,12817.64,,0.6157588053055898,,0.0,0.0
72071,PR,Isabela,,,,,,
31111,NE,Lincoln,12297.25,,0.34140924777741233,,0.0,1349.0
28153,MS,Wayne,14888.72,,1.7076319804347395,,0.0,141.0
46043,SD,Douglas,9955.68,,-0.8930662291173301,,0.0,0.0
29121,MO,Macon,11463.84,,-0.09796442339143902,,0.0,0.0
18095,IN,Madison,13047.19,,0.7367775430418904,,0.0,1252.0
31045,NE,Dawes,10478.79,,-0.6172826878529607,,0.0,0.0
20147,KS,Phillips,13973.88,,1.225328421163658,,0.0,0.0
42069,PA,Lackawanna,11906.13,,0.13521082171153656,,0.0,6423.0
47153,TN,Sequatchie,12250.16,,0.31658340434459864,,,
26067,MI,Ionia,10839.77,,-0.42697406686385353,,0.0,0.0
21143,KY,Lyon,10565.48,,-0.5715797282608905,,,
26159,MI,Van Buren,10514.49,,-0.5984616513154492,,0.0,0.0
17031,IL,Cook,13396.8,,0.9210919011337558,,0.0,97540.0
40047,OK,Garfield,12916.55,,0.6679041477124615,,0.0,1128.0
46111,SD,Sanborn,8401.88,,-1.7122294384166687,,,
46039,SD,Deuel,10061.1,,-0.837488815341853,,0.0,0.0
46067,SD,Hutchinson,11361.35,,-0.1519971414510921,,0.0,0.0
46059,SD,Hand,10279.76,,-0.7222112845493488,,0.0,0.0
39067,OH,Harrison,11797.28,,0.07782511226873069,,0.0,0.0
48425,TX,Somervell,11419.81,,-0.12117703512103768,,0.0,0.0
29115,MO,Linn,12656.58,,0.5308479889265506,,0.0,0.0
13311,GA,White,11611.89,,-0.019912477750580217,,,
06071,CA,San Bernardino,12879.31,,0.6482712233243118,,0.0,0.0
41055,OR,Sherman,8240.71,,-1.7971982467850394,,,
38093,ND,Stutsman,8567.04,,-1.625157102435281,,0.0,0.0
28019,MS,Choctaw,13715.73,,1.0892317662012279,,0.0,0.0
29061,MO,Daviess,11440.06,,-0.1105012370850539,,,
05069,AR,Jefferson,12664.22,,0.5348757961855585,,0.0,0.0
51670,VA,Hopewell,13200.7,,0.8177080001531928,,0.0,704.0
48205,TX,Hartley,11442.65,,-0.10913578933625392,,,
20003,KS,Anderson,14677.26,,1.5961502889439187,,0.0,0.0
20099,KS,Labette,10305.0,,-0.7089047589973375,,0.0,161.0
17095,IL,Knox,10779.56,,-0.4587167730241791,,0.0,874.0
19083,IA,Hardin,11532.95,,-0.06152963809431086,,0.0,0.0
16037,ID,Custer,8141.99,,-1.8492434212103388,,,
08081,CO,Moffat,10031.28,,-0.8532099164496572,,0.0,0.0
13059,GA,Clarke,11431.06,,-0.1152460362121578,,0.0,5696.0
39147,OH,Seneca,11288.75,,-0.19027185440973046,,0.0,462.0
48447,TX,Throckmorton,16215.01,,2.4068519397999215,,0.0,0.0
39163,OH,Vinton,11069.58,,-0.3058182571527707,,,
48463,TX,Uvalde,11278.25,,-0.19580745339135167,,0.0,0.0
13165,GA,Jenkins,13062.22,,0.7447013575841533,,0.0,0.0
40057,OK,Harmon,17474.7,,3.0709603856245344,,0.0,0.0
20077,KS,Harper,14188.32,,1.3383811683654538,,0.0,0.0
19171,IA,Tama,11055.52,,-0.3132306877891128,,,
18103,IN,Miami,12209.03,,0.2948996723337342,,0.0,0.0
46085,SD,Lyman,7920.9,,-1.9658020477671614,,,
20089,KS,Jewell,18198.27,,3.452426419446598,,0.0,0.0
05101,AR,Newton,8770.91,,-1.5176768582083182,,,
31073,NE,Gosper,11061.68,,-0.3099831363865617,,,
36017,NY,Chenango,10303.69,,-0.7095953908702823,,0.0,138.0
54043,WV,Lincoln,11421.6,,-0.12023334729464655,,,
54073,WV,Pleasants,10485.78,,-0.6135975605309101,,,
30019,MT,Daniels,13021.97,,0.7234815614879386,,0.0,0.0
05141,AR,Van Buren,11370.58,,-0.1471310863462958,,0.0,0.0
29017,MO,Bollinger,10224.88,,-0.7511440152266229,,,
30029,MT,Flathead,8383.94,,-1.7216874046766952,,0.0,1421.0
22073,LA,Ouachita,14065.44,,1.2735988442833956,,0.0,4071.0
48415,TX,Scurry,13419.32,,0.932964442949576,,0.0,0.0
08119,CO,Teller,9150.73,,-1.3174357910464733,,0.0,0.0
48227,TX,Howard,11871.57,,0.11699079306345785,,0.0,45.0
13101,GA,Echols,13804.01,,1.1357729736390874,,,
27109,MN,Olmsted,10789.7,,-0.45337096600764143,,0.0,14912.0
06065,CA,Riverside,12949.26,,0.6851488565399697,,0.0,0.0
02013,AK,Aleutians East,7913.45,,-1.9697296870445973,,,
46119,SD,Sully,10100.67,,-0.8166275151796863,,,
51660,VA,Harrisonburg,10477.93,,-0.6177360797695509,,0.0,2969.0
13011,GA,Banks,11091.34,,-0.2943463872632394,,,
17113,IL,McLean,9952.76,,-0.8946056528341239,,,
16085,ID,Valley,9360.69,,-1.206744899410169,,0.0,0.0
48399,TX,Runnels,17482.01,,3.0748142169155477,,0.0,0.0
39047,OH,Fayette,10987.43,,-0.34912772918516893,,0.0,0.0
40097,OK,Mayes,14034.4,,1.257234559293917,,0.0,56.0
19173,IA,Taylor,14063.36,,1.2725022684851317,,,
31071,NE,Garfield,12502.75,,0.4497488278462848,,,
40053,OK,Grant,16441.65,,2.5263365258184587,,,
31117,NE,McPherson,13573.06,,1.0140161560385708,,,
18037,IN,Dubois,10865.37,,-0.4134777493467578,,0.0,889.0
19009,IA,Audubon,12229.77,,0.30583379832219354,,0.0,0.0
19063,IA,Emmet,10189.46,,-0.7698174357912918,,0.0,0.0
20139,KS,Osage,10960.05,,-0.36356246252962554,,,
39089,OH,Licking,10719.48,,-0.4903909431971127,,0.0,1151.0
55077,WI,Marquette,8953.24,,-1.4215524998922233,,,
31019,NE,Buffalo,11490.4,,-0.08396199396745266,,0.0,1789.0
26111,MI,Midland,10680.69,,-0.51084102743493,,0.0,2492.0
46107,SD,Potter,14732.43,,1.6252359075930658,,0.0,0.0
13289,GA,Twiggs,12597.08,,0.49947959469736375,,,
28131,MS,Stone,13390.29,,0.9176598297651516,,,
48221,TX,Hood,11644.69,,-0.002620320931800978,,0.0,382.0
19117,IA,Lucas,11234.04,,-0.2191149611034916,,0.0,0.0
19037,IA,Chickasaw,11515.56,,-0.07069764440768228,,0.0,0.0
28145,MS,Union,12136.66,,0.2567462153527883,,0.0,617.0
29085,MO,Hickory,10251.25,,-0.737241753784208,,,
51011,VA,Appomattox,11419.93,,-0.12111377113267587,,,
31135,NE,Perkins,12475.29,,0.4352719185095882,,0.0,0.0
35005,NM,Chaves,10519.26,,-0.5959469077780838,,0.0,677.0
56029,WY,Park,9757.9,,-0.9973358259349537,,0.0,0.0
17027,IL,Clinton,12834.41,,0.6245999476790935,,0.0,211.0
27023,MN,Chippewa,11053.58,,-0.31425345560095547,,0.0,0.0
48291,TX,Liberty,15527.82,,2.044565438449418,,0.0,0.0
27127,MN,Redwood,11740.39,,0.04783270978640327,,0.0,0.0
48267,TX,Kimble,12403.31,,0.3973240694908165,,0.0,0.0
48329,TX,Midland,11968.36,,0.16801847167594572,,0.0,1267.0
56041,WY,Uinta,9799.05,,-0.9756415499260289,,0.0,36.0
13173,GA,Lanier,12530.45,,0.4643522651597049,,0.0,0.0
47051,TN,Franklin,11891.26,,0.12737135915375544,,0.0,323.0
20167,KS,Russell,13186.37,,0.8101532255430374,,0.0,0.0
39051,OH,Fulton,10610.58,,-0.5478030126350697,,0.0,0.0
72117,PR,Rincón,,,,,,
01075,AL,Lamar,12975.83,,0.6991565579629863,,,
31095,NE,Jefferson,11704.91,,0.029127657227553897,,0.0,0.0
31167,NE,Stanton,8845.33,,-1.4784426414261989,,,
20049,KS,Elk,12798.95,,0.6059054391183046,,,
04012,AZ,La Paz,11280.88,,-0.19442091764643174,,,
13097,GA,Douglas,13189.21,,0.8116504732675892,,0.0,863.0
28065,MS,Jefferson Davis,16812.81,,2.7220120418202236,,0.0,0.0
55005,WI,Barron,10900.11,,-0.39516282471613684,,0.0,204.0
13075,GA,Cook,12827.69,,0.6210571643308563,,0.0,0.0
17155,IL,Putnam,10495.9,,-0.6082622975124338,,,
39085,OH,Lake,10992.07,,-0.34668152163519567,,0.0,2057.0
36123,NY,Yates,10990.35,,-0.34758830546837516,,0.0,0.0
31171,NE,Thomas,9461.06,,-1.1538298451449007,,,
48285,TX,Lavaca,14395.43,,1.4475695402781752,,0.0,0.0
28003,MS,Alcorn,13406.89,,0.9264113481551425,,0.0,1910.0
20065,KS,Graham,13781.01,,1.123647375869822,,0.0,0.0
26015,MI,Barry,10137.24,,-0.7973478147265544,,0.0,0.0
21203,KY,Rockcastle,10829.16,,-0.43256765783480633,,0.0,42.0
48065,TX,Carson,13891.72,,1.1820136771322296,,,
31047,NE,Dawson,13003.47,,0.713728363282225,,0.0,0.0
28127,MS,Simpson,13974.42,,1.2256131091112847,,0.0,57.0
46079,SD,Lake,11595.12,,-0.02875362012408309,,0.0,0.0
46063,SD,Harding,7124.46,,-2.3856851385216755,,,
38073,ND,Ransom,10663.5,,-0.5199035937676988,,0.0,0.0
31133,NE,Pawnee,11318.18,,-0.17475636126410055,,0.0,0.0
24001,MD,Allegany,12704.55,,0.5561377682740141,,0.0,3545.0
01027,AL,Clay,11148.66,,-0.2641272888226178,,0.0,0.0
28043,MS,Grenada,15323.45,,1.9368215942709492,,0.0,243.0
37145,NC,Person,10133.8,,-0.7991613823929143,,0.0,62.0
32003,NV,Clark,14028.66,,1.2542084318506308,,0.0,30107.0
38079,ND,Rolette,12012.61,,0.19134706738420657,,0.0,0.0
31035,NE,Clay,10900.2,,-0.39511537672486574,,,
19069,IA,Franklin,11995.05,,0.18208943708732314,,0.0,0.0
48319,TX,Mason,11636.7,,-0.006832648156863104,,,
19175,IA,Union,12364.46,,0.37684235325881776,,0.0,0.0
20107,KS,Linn,10597.95,,-0.5544615474101051,,,
17115,IL,Macon,11372.68,,-0.14602396654997135,,0.0,2519.0
29117,MO,Livingston,13482.59,,0.9663203808131168,,0.0,0.0
26143,MI,Roscommon,10397.7,,-0.6600333279881669,,,
27151,MN,Swift,12001.08,,0.1852684525024831,,0.0,0.0
27097,MN,Morrison,10640.17,,-0.532203167504958,,0.0,0.0
31029,NE,Chase,13082.73,,0.7555142275949202,,0.0,0.0
55131,WI,Washington,11472.4,,-0.09345159222166047,,0.0,558.0
20093,KS,Kearny,11071.08,,-0.3050274572982534,,0.0,0.0
48093,TX,Comanche,13323.55,,0.8824745082381602,,0.0,0.0
27009,MN,Benton,10693.9,,-0.503876716716148,,,
48009,TX,Archer,14773.24,,1.6467509356349666,,,
20123,KS,Mitchell,15248.19,,1.8971445295703002,,0.0,0.0
28115,MS,Pontotoc,13170.76,,0.8019236350570268,,0.0,0.0
21229,KY,Washington,10809.37,,-0.4430009439154043,,,
49033,UT,Rich,7085.48,,-2.406235390741066,,,
26165,MI,Wexford,9405.03,,-1.183368855710637,,0.0,319.0
55035,WI,Eau Claire,10917.76,,-0.38585774642798326,,0.0,3642.0
17117,IL,Macoupin,11515.31,,-0.07082944438343516,,0.0,0.0
19095,IA,Iowa,10253.15,,-0.7362400739684862,,0.0,0.0
56005,WY,Campbell,9284.18,,-1.2470809639895823,,0.0,215.0
26137,MI,Otsego,9376.93,,-1.1981831729852617,,0.0,132.0
48163,TX,Frio,12957.55,,0.6895193437359349,,0.0,0.0
41025,OR,Harney,9617.79,,-1.0712018043459006,,0.0,0.0
31089,NE,Holt,12682.6,,0.5445657304029112,,0.0,0.0
48143,TX,Erath,11061.17,,-0.31025200833709776,,0.0,187.0
26133,MI,Osceola,10166.04,,-0.7821644575198213,,0.0,0.0
45009,SC,Bamberg,11896.91,,0.13035003860577046,,,
27149,MN,Stevens,10349.86,,-0.6852545713482393,,0.0,0.0
02150,AK,Kodiak Island,9366.06,,-1.2039138359309975,,0.0,0.0
29219,MO,Warren,12032.34,,0.20174872147062411,,,
19029,IA,Cass,12183.3,,0.28133481882924644,,0.0,0.0
20109,KS,Logan,16770.62,,2.6997694779121653,,0.0,0.0
13161,GA,Jeff Davis,12510.89,,0.4540402350567984,,0.0,0.0
48211,TX,Hemphill,11748.77,,0.05225064497364055,,0.0,0.0
48459,TX,Upshur,13222.34,,0.8291166060543622,,,
